bioID,useFirst,lastName,pos,height,weight,college,hsState,race,GP,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade
stronde01,Derek,Strong,F,80,220,Xavier (OH),CA,B,456,18.7456,6.7719,1.7171,3.136,0.6382,0.4452,0.2061,0.9232,1.6228,5.4452,2.3399,2.6294,2.068,0.1338,0.0241
stuckro01,Rodney,Stuckey,G,77,205,Eastern Washington,WA,B,334,29.7216,13.7814,0.8263,2.2964,4.3862,1.0419,0.1437,2.021,2.503,11.4581,4.8563,4.509,3.7605,1.0988,0.3084
sundobr01,Bruno,Sundov,C,86,220,none,MA,W,102,5.1373,1.6961,0.3137,0.7353,0.1765,0.1471,0.1373,0.2941,1.0392,2.1765,0.7745,0.1863,0.098,0.2353,0.049
surabo01,Bob,Sura,G,77,200,Florida State,PA,W,657,23.7382,8.6058,0.8919,2.5175,3.7656,0.9756,0.2161,1.8737,2.2481,7.0441,2.9193,3.0807,2.1233,1.9833,0.6438
suttogr01,Greg,Sutton,G,74,170,Oral Roberts,OK,B,168,11.5833,4.5298,0.131,0.7798,1.6905,0.5,0.0774,1.0893,1.8869,4.0893,1.619,0.8095,0.6012,1.9107,0.6905
sweetmi01,Mike,Sweetney,F,80,260,Georgetown,MD,B,233,15.4936,6.5064,1.7167,2.7682,0.6223,0.3133,0.4592,1.1888,2.4421,4.9957,2.4206,2.4163,1.6652,0.0086,0
swiftst01,Stromile,Swift,F,81,220,Louisiana State,LA,B,547,19.7441,8.3766,1.6197,3.0165,0.5027,0.6472,1.2486,1.2614,2.4808,6.6234,3.1316,3.0165,2.1097,0.0494,0.0037
szczewa02,Wally,Szczerbiak,F,79,243,Miami (OH),NY,W,650,30.8354,14.1369,1.0308,2.9708,2.3554,0.5969,0.2462,1.4892,2.1215,11.0523,5.36,2.9215,2.5123,2.2262,0.9046
tabakza01,Zan,Tabak,C,84,245,none,,W,247,14.6032,4.9919,1.3158,2.2591,0.668,0.2632,0.5101,1.0891,2.336,4.2996,2.1741,1.2267,0.6437,0.0121,0
tayloma01,Maurice,Taylor,F,81,260,Michigan,MI,B,534,24.9513,11.0281,1.4813,3.1105,1.1667,0.4607,0.485,1.8221,3.0019,9.9213,4.6273,2.4794,1.764,0.0618,0.0094
teaglte01,Terry,Teagle,F-G,77,195,Baylor,TX,B,166,18.8253,10.241,1.0422,1.1687,1.1867,0.5843,0.1024,1.1928,1.8916,9.4518,4.2229,2.2651,1.7892,0.0783,0.006
teaguje01,Jeff,Teague,G,74,180,Wake Forest,IN,B,207,18.6715,6.8599,0.1787,1.4058,2.8116,0.8937,0.3527,1.1981,1.4928,5.8068,2.6232,1.599,1.2464,1.1063,0.3671
telfase01,Sebastian,Telfair,G,72,165,none,NY,B,489,22.1759,7.6033,0.2781,1.3292,3.6033,0.7485,0.1309,1.589,2.1738,7.1963,2.8303,1.7321,1.3497,1.8875,0.593
terryja01,Jason,Terry,G,74,172,Arizona,WA,B,1022,33.5245,16.1321,0.4207,2.2446,4.6517,1.2945,0.1986,2.0577,2.0205,13.274,5.9442,2.9481,2.4941,4.6047,1.7495
thabeha01,Hasheem,Thabeet,C,87,267,Connecticut,TX,B,135,10.3333,2.1926,0.9259,1.7407,0.1111,0.1852,0.8519,0.5037,1.9111,1.4222,0.7778,1.0963,0.637,0,0
thomaet01,Etan,Thomas,F-C,81,256,Syracuse,OK,B,409,17.3178,5.7237,1.6553,3.0562,0.3643,0.313,1.044,0.9413,2.1736,4.2396,2.176,2.2738,1.3716,0,0
thomais01,Isiah,Thomas,G,73,180,Indiana,IL,B,263,35.1597,16.9886,0.8365,2.1977,7.8935,1.4601,0.1863,3.5095,2.5095,15.019,6.4525,4.7224,3.5361,1.8061,0.5475
thomajo02,John,Thomas,F-C,81,265,Minnesota,MN,B,208,10.8317,2.6923,0.9567,1.1202,0.2885,0.3317,0.2404,0.5144,1.8462,2.1346,1.0721,0.9279,0.5481,0.0096,0
thomake01,Kenny,Thomas,F-C,79,245,New Mexico,TX / NM,B,632,27.3877,9.2975,2.2896,4.5791,1.5427,0.8339,0.4367,1.6677,2.5016,7.8576,3.6535,2.7136,1.8972,0.3829,0.0934
thomaku01,Kurt,Thomas,F,81,230,TCU,TX,B,1071,24.9935,8.2876,1.7722,4.9869,1.1046,0.6667,0.7703,1.1513,3.2932,7.2941,3.5397,1.5761,1.2007,0.0289,0.0075
thomati01,Tim,Thomas,F,81,230,Villanova,NJ,B,825,25.8909,11.4594,0.9782,3.1188,1.5418,0.7382,0.3636,1.4752,2.7406,9.6012,4.1915,2.52,1.9103,3.1612,1.1661
thomaty01,Tyrus,Thomas,F,81,215,Louisiana State,LA,B,374,20.2139,7.9251,1.4278,3.5936,0.8743,0.8396,1.369,1.3636,2.508,6.639,2.9358,2.7995,2.0401,0.0695,0.0134
thompbr01,Brooks,Thompson,G,76,193,Oklahoma State,CO,W,168,10.2024,4.5238,0.1786,0.7619,1.6726,0.5179,0.0298,0.9167,1.3631,4.0417,1.6548,0.506,0.3274,2.3571,0.8869
thompja02,Jason,Thompson,F,83,250,Rider,NJ,B,296,27.2365,10.4561,2.5946,4.6351,1.2973,0.5338,0.7432,1.527,3.223,8.3716,4.1689,3.1892,2.1149,0.0777,0.0034
thompla01,Lasalle,Thompson,C-F,82,245,Texas,OH,B,363,15.4904,4.2231,1.1846,3,0.9504,0.5344,0.4545,1.1433,2.4848,3.9504,1.8182,0.7989,0.584,0.022,0.0028
thornal01,Al,Thornton,F,79,220,Florida State,GA,B,296,27.9797,11.9155,1.3243,2.8412,1.1926,0.625,0.5135,1.4324,2.6081,10.2297,4.6216,3.223,2.4088,0.8986,0.2635
thornma01,Marcus,Thornton,G,76,205,LSU,LA,B,197,27.5482,14.934,1.1015,2.2335,1.7563,0.9797,0.1624,1.2843,1.7665,12.6548,5.5838,2.6599,2.1827,4.3807,1.5838
thorpot01,Otis,Thorpe,F-C,81,225,Providence,FL,B,772,31.2422,12.6736,2.6606,5.3925,2.079,0.6671,0.3277,2.0635,3.3316,9.3018,5.0712,3.8148,2.5272,0.0531,0.0039
threase01,Sedale,Threatt,G,74,175,West Virginia Tech,GA,B,487,28.1561,11.6571,0.3881,1.7084,4.7864,1.3758,0.1643,1.5524,2.4682,9.8419,4.848,2.0041,1.6468,0.9589,0.3142
tinslja01,Jamaal,Tinsley,G,75,185,Iowa State,NY,B,473,27.7336,9.3319,0.6892,2.4376,6.3784,1.5011,0.2981,2.6638,2.5159,8.9366,3.5285,2.1205,1.5201,2.5032,0.7548
tisdawa01,Wayman,Tisdale,F-C,80,240,Oklahoma,OK,B,441,26.4921,13.8435,1.517,3.8413,1.229,0.4966,0.6576,1.3832,3.1814,11.9365,5.8844,2.6848,2.0748,0.0113,0
tolbeto01,Tom,Tolbert,F-C,79,235,Arizona,CA,W,228,18.4912,6.0263,1.2149,2.5877,0.9649,0.3991,0.3509,1.1667,2.3246,5.1228,2.2895,1.8728,1.3421,0.3377,0.1053
tollian01,Anthony,Tolliver,C,80,240,Creighton,MO,B,181,21.4254,6.8122,1.3149,3.1547,1.1492,0.4586,0.4475,0.7569,2.0718,5.5746,2.3425,1.8232,1.4033,2.2597,0.7238
traylro01,Robert,Traylor,F,80,284,Michigan,MI,B,438,14.2557,4.7603,1.532,2.2123,0.7123,0.6393,0.6986,0.9132,2.4635,4.0502,1.9201,1.5776,0.911,0.0548,0.0091
trentga01,Gary,Trent,F,80,250,Ohio University,OH,B,506,19.496,8.6285,1.664,2.834,0.996,0.4407,0.3439,1.1838,2.166,7.0751,3.5415,2.3913,1.5375,0.0988,0.0079
tsakaja01,Jake,Tsakalidis,C,86,283,none,,W,315,15.8857,4.7524,1.3841,2.5429,0.3206,0.2317,0.7079,0.8508,2.1873,3.7587,1.8413,1.6286,1.0698,0.0032,0
tskitni01,Nikoloz,Tskitishvili,F,84,225,none,,W,172,11.3488,2.9477,0.6337,1.1512,0.6628,0.2674,0.2907,0.7326,1.3198,3.6395,1.1047,0.6686,0.4884,1.064,0.25
tucketr01,Trent,Tucker,G,77,190,Minnesota,MI,B,158,15.9367,6.1709,0.3608,0.9873,1.3924,0.5633,0.1139,0.4937,1.4177,5.4304,2.4937,0.4367,0.3228,2.1013,0.8608
turiaro01,Ronny,Turiaf,F,82,249,Gonzaga,,B,375,17.8613,5.1707,1.12,2.6933,1.4853,0.4107,1.3547,0.8133,2.5893,3.7387,1.9813,1.784,1.208,0.0213,0
turkohe01,Hedo,Turkoglu,G-F,80,202,none,,W,886,28.6749,12.0124,0.7088,3.5316,3.0914,0.7957,0.3172,1.7167,2.5688,9.8014,4.1896,2.9458,2.3205,3.4233,1.3126
turnean01,Andre,Turner,G,71,160,Memphis State,TN,B,140,16.2714,4.9714,0.3786,1.35,3.4857,0.8571,0.0143,1.2786,1.3071,4.6,1.9929,1.1714,0.8929,0.35,0.0929
turneev01,Evan,Turner,G-F,79,205,Ohio State,IL,B,143,24.5455,8.2168,0.4825,4.2867,2.3706,0.6224,0.2378,1.2937,1.7832,7.8252,3.4126,1.6294,1.2168,0.6503,0.1748
turneje01,Jeff,Turner,F-C,81,230,Vanderbilt,FL,W,351,20.1054,6.735,1.0142,2.567,1.1396,0.3105,0.1425,1.1567,2.9316,6.0484,2.8632,1.0598,0.8063,0.5613,0.2023
udohek01,Ekpe,Udoh,F,82,240,Baylor,OK,B,119,19.4958,4.8403,1.5126,2.1429,0.8151,0.521,1.5798,0.8487,2.6723,4.3445,1.8824,1.4958,1.0756,0.0168,0
udokaim01,Ime,Udoka,G-F,78,215,Portland State,OR,B,316,18.0791,5.1741,0.693,2.2373,0.9842,0.6582,0.1709,0.6962,1.6614,4.6551,1.943,0.8481,0.5981,1.9367,0.6899
udrihbe01,Beno,Udrih,G,75,203,none,,W,562,23.7011,9.2117,0.4093,1.7972,3.5107,0.7829,0.0979,1.5053,1.7206,7.7722,3.6085,1.637,1.3541,1.8096,0.6406
vandeki01,Kiki,Vandeweghe,F,80,220,UCLA,CA,W,183,21.1475,10.6393,0.6612,1.0656,1.0492,0.3825,0.1366,0.847,1.388,8.2678,4.0328,2.377,2.0874,1.3333,0.4863
vanexni01,Nick,Van Exel,G,73,170,Cincinnati,WI,B,880,32.9193,14.3841,0.4261,2.4659,6.5648,0.825,0.1045,2.1023,1.5682,13.0205,5.2682,2.6602,2.1114,4.8614,1.7364
vanhoke01,Keith,Van Horn,F,81,220,Utah,CA,W,575,31.5652,16.0104,1.9513,4.847,1.5652,0.8209,0.513,2.1948,3.0191,13.32,5.9061,3.7861,3.16,2.8783,1.0383
varejan01,Anderson,Varejao,F,82,230,none,,W,443,25.0564,7.3296,2.4153,4.7427,0.9729,0.8871,0.7291,0.921,2.8262,5.5056,2.8623,2.6321,1.6027,0.0609,0.0023
vasqugr01,Greivis,Vasquez Rodriguez,G,78,211,Maryland,MD,B,136,18.8603,6.1618,0.2574,1.5515,3.75,0.6029,0.0882,1.6029,1.5368,5.5588,2.3529,1.1838,0.9559,1.625,0.5
vaughda02,David,Vaughn,F-C,81,240,Memphis,TN,B,118,9.7966,2.8898,1.1356,1.9237,0.3051,0.2627,0.4068,0.8305,1.8305,2.7458,1.161,0.8898,0.5678,0.0169,0
vaughja01,Jacque,Vaughn,G,72,190,Kansas,CA,B,775,16.3355,4.4684,0.191,1.1355,2.4761,0.52,0.0194,1.0219,1.6335,3.9071,1.6774,1.2723,0.991,0.3484,0.1226
vaughlo01,Loy,Vaught,F,81,230,Michigan,MI,B,689,24.6633,10.1364,2.1509,4.9332,0.9463,0.7402,0.3309,1.193,2.357,8.8157,4.4427,1.701,1.2206,0.1248,0.0305
villach01,Charlie,Villanueva,F,83,240,Connecticut,NJ,B,441,24.8549,12.5283,1.5556,3.9841,1.0113,0.5918,0.6077,1.2336,2.7347,11,4.9116,2.0385,1.6122,3.1542,1.093
voskuja01,Jake,Voskuhl,C,83,245,Connecticut,TX,W,450,14.3222,4.0311,1.2489,2.1711,0.5267,0.3289,0.3689,0.7556,2.5911,3.0689,1.4956,1.4533,1.0378,0.0067,0.0022
vrankst01,Stojko,Vrankovic,C,86,260,none,,W,170,12.0588,2.7824,0.9118,2.1235,0.3471,0.1294,1.0529,0.7765,1.8706,2.4294,1.1588,0.7765,0.4647,0,0
vujacsa01,Sasha,Vujacic,G,79,193,none,,W,476,15.9223,5.6029,0.3508,1.5021,1.2878,0.605,0.0567,0.5567,1.5924,4.9118,1.9412,0.8739,0.7605,2.5882,0.9601
wadedw01,Dwyane,Wade,G,76,210,Marquette,IL,B,596,37.1846,25.1544,1.3255,3.7416,6.203,1.7701,1.0252,3.5487,2.5285,18.2869,8.8792,8.8977,6.8523,1.8674,0.5436
wafervo01,Von,Wafer,G,77,210,Florida State,TX/NC/TX/LA,B,200,12.37,5.27,0.19,0.98,0.73,0.365,0.095,0.64,0.775,4.64,1.95,1.145,0.86,1.57,0.51
wagneda02,Dajuan,Wagner,G,75,200,Memphis,NJ,B,103,21.3786,9.3592,0.2816,1.0971,1.8932,0.6699,0.1359,1.3204,2.0583,9.3883,3.4369,2.068,1.5922,2.7864,0.8932
walkean02,Antoine,Walker,F,80,224,Kentucky,IL,B,847,36.1736,18.039,2.17,5.7674,3.6895,1.242,0.5443,2.902,2.876,16.9244,7.0236,3.8217,2.4274,4.8123,1.5643
walkebi01,Bill,Walker,G-F,78,220,Kansas State,WV / OH,B,157,15.2229,5.758,0.3057,1.7261,0.7898,0.4395,0.1146,0.7516,1.9045,4.4395,2.0892,0.8662,0.6561,2.4395,0.9236
walkeda01,Darrell,Walker,G,76,180,Arkansas,IL,B,182,23.9396,5.6044,1.3571,3.0055,3.9396,0.956,0.2912,1.4176,2.1758,5.5604,2.3352,1.5659,0.9341,0.1099,0
walkeke01,Kenny,Walker,F,80,210,Kentucky,GA,B,151,16.1192,4.2252,1.3245,1.9404,0.351,0.3245,0.6225,0.5894,1.9205,3.3576,1.543,1.5563,1.1391,0.0265,0
walkesa01,Samaki,Walker,F,81,240,Louisville,OH,B,445,17.1101,5.3393,1.409,3.2854,0.5663,0.3011,0.7101,0.9056,2.0112,4.5528,2.1034,1.7933,1.1303,0.0202,0.0022
wallabe01,Ben,Wallace,F,81,240,Virginia Union,AL,B,1087,29.4922,5.7461,3.1665,6.4692,1.322,1.2594,1.9632,0.9742,1.9089,4.9844,2.3606,2.4627,1.0184,0.0469,0.0064
wallage01,Gerald,Wallace,F,79,215,Alabama,AL,B,673,31.1352,13.4755,1.5201,4.7964,2.0654,1.5067,0.9168,1.8737,2.3967,10.0535,4.7608,4.7712,3.4473,1.5944,0.5067
wallajo01,John,Wallace,F,80,225,Syracuse,NY,B,381,16.1234,7.6142,0.8609,1.9239,0.7375,0.3517,0.5669,1.2336,1.853,6.5512,3.0236,2.063,1.5276,0.1312,0.0394
wallara01,Rasheed,Wallace,F-C,82,225,North Carolina,PA,B,1088,33.0395,14.5772,1.4393,5.2877,1.8272,0.9899,1.3281,1.5469,2.9586,12.3033,5.7583,2.8879,2.0827,2.9026,0.9779
walljo01,John,Wall,G,76,195,Kentucky,NC / NC/ NC,B,135,36.9852,16.3481,0.6148,3.9556,8.1778,1.6,0.6815,3.8222,2.3111,13.8222,5.7481,5.8889,4.5778,1.163,0.2741
waltere01,Rex,Walters,G,76,190,Kansas,CA,W,335,13.7373,4.6179,0.2418,0.9612,1.6985,0.3851,0.0896,0.8687,1.3104,3.8687,1.7075,0.797,0.6448,1.5463,0.5582
waltolu01,Luke,Walton,F,80,235,Arizona,CA,W,514,17.1809,4.8191,0.8619,1.9455,2.2374,0.5272,0.1751,1.0447,1.3852,4.4125,1.9047,0.9591,0.6946,0.9553,0.3152
wardch01,Charlie,Ward,G,74,190,Florida State,GA,B,630,22.3508,6.2651,0.3841,2.2317,4.0302,1.2317,0.2032,1.6476,2.0254,5.4413,2.2222,1.046,0.8063,2.7841,1.0143
warriha01,Hakim,Warrick,F,81,219,Syracuse,PA,B,498,20.3594,9.5442,1.3474,2.7249,0.751,0.4116,0.2992,1.1928,1.8715,6.9518,3.4317,3.6225,2.6386,0.2149,0.0422
washier01,Eric,Washington,G,76,190,Alabama,MS,B,104,22.1154,6.8846,0.7885,1.2885,1.0385,0.75,0.4135,1.0192,2.2115,6.5577,2.6346,1.1058,0.8365,2.25,0.7788
watsocj01,CJ,Watson,G,74,176,Tennessee,NV,B,305,20.6066,7.8492,0.3836,1.5574,2.6361,1.0295,0.1016,1.1443,1.5311,6.6295,2.8,1.918,1.5475,1.8885,0.7016
watsoea01,Earl,Watson,G,72,184,UCLA,KS,B,806,22.9677,6.8002,0.5385,1.7978,4.5323,1.0285,0.2084,1.8139,2.0199,6.2109,2.5682,1.4938,1.0496,1.8809,0.6141
watsoja01,Jamie,Watson,F,79,190,South Carolina,NC,B,102,12.2353,3.1667,0.3824,1.0784,1.1471,0.6373,0.1667,0.9118,1.4804,2.6373,1.2353,0.8333,0.5784,0.3725,0.1176
weathcl01,Clarence,Weatherspoon,F,78,240,Southern Mississippi,MS,B,915,30.3115,11.4568,2.3235,5.1585,1.471,0.9617,0.8678,1.5628,2.2164,9.3301,4.3989,3.5639,2.6481,0.0557,0.0109
webbech01,Chris,Webber,F-C,81,245,Michigan,MI,B,831,37.1203,20.6763,2.7329,7.0433,4.2431,1.4404,1.444,2.7834,3.2491,18.0794,8.6546,4.7004,3.0493,1.0626,0.3177
webbsp01,Spud,Webb,G,66,130,North Carolina State,TX,B,457,30.1466,12.4136,0.4726,1.9103,5.9956,1.2429,0.1619,2.2735,2.1772,9.9322,4.4092,3.3676,2.9081,2.0591,0.6871
webstma02,Martell,Webster,F-G,79,210,none,WA,B,394,23.3198,8.4315,0.6371,2.533,0.8401,0.5127,0.3223,0.9289,1.8147,6.9746,2.8858,1.8223,1.4036,3.3579,1.2563
weemsso01,Sonny,Weems,G-F,78,203,Arkansas,AR,B,140,20.2643,7.7286,0.5786,1.9143,1.4857,0.5286,0.1929,1.1214,1.5786,7.1143,3.3714,1.1857,0.85,0.5643,0.1357
wellsbo01,Bonzi,Wells,G-F,77,210,Ball State,IN,B,591,25.6125,12.0931,1.3536,3.2775,2.1134,1.3012,0.3249,2.0558,2.5821,10.3401,4.7614,3.1472,2.1929,1.1557,0.3773
welscji01,Jiri,Welsch,G,79,208,none,,W,247,18.6073,6.1498,0.4858,1.9514,1.5182,0.7571,0.0607,1.0607,1.5951,5.1822,2.0891,1.9879,1.4939,1.3927,0.4777
wennibi01,Bill,Wennington,C,84,245,St. Johns (NY),NY,W,451,14.6452,5.1486,0.9823,2.0421,0.6741,0.357,0.3348,0.592,2.4701,4.796,2.2217,0.8559,0.6984,0.0333,0.0067
wesleda01,David,Wesley,G,72,190,Baylor,TX,B,949,31.8988,12.4784,0.5543,1.98,4.3825,1.3488,0.1697,1.9052,2.4341,10.5616,4.4763,2.9789,2.3425,3.215,1.1834
westbru01,Russell,Westbrook,G,75,187,UCLA,CA,B,312,34.1731,19.0032,1.7244,3.0192,6.7917,1.5545,0.3237,3.516,2.4006,15.7404,6.7724,6.0705,4.9647,1.7051,0.4936
westda01,David,West,F,81,240,Xavier (OH),NJ / NC / VA,B,596,32.0285,15.9933,2.057,5.1342,1.9832,0.7601,0.8054,1.7181,2.594,13.0973,6.4178,3.7013,3.0973,0.2315,0.0604
westde01,Delonte,West,G,76,180,St. Josephs,MD,B,431,27.3944,9.7169,0.4872,2.4362,3.5545,1.0742,0.4153,1.6288,1.9118,8.2691,3.7077,1.7378,1.4339,2.3411,0.8677
westdo01,Doug,West,G-F,78,200,Villanova,PA,B,624,26.0753,10.1635,0.8141,1.75,2.0417,0.7196,0.2933,1.2692,2.8862,8.5545,4.1314,2.3045,1.8462,0.2933,0.0545
westma01,Mark,West,C-F,82,226,Old Dominion,VA,B,598,16.893,4.888,1.5201,2.806,0.3027,0.2425,1.1338,0.8997,2.6839,3.4298,1.9983,1.6003,0.8913,0,0
westma02,Mario,West,G,77,210,Georgia Tech,GA,B,162,4.8951,0.9506,0.3704,0.5123,0.3148,0.2778,0.0494,0.1914,0.8272,0.7716,0.3457,0.4383,0.2469,0.0617,0.0123
whatlen01,Ennis,Whatley,G,75,175,Alabama,AL,B,135,11.3111,3.2222,0.2741,0.8593,2.0148,0.6815,0.037,0.8296,1.0889,2.5481,1.237,0.9556,0.7333,0.1333,0.0148
whitedj01,D.J.,White,F,81,251,Indiana,AL,B,124,16.2339,6.2984,0.9113,2.4919,0.6129,0.2984,0.4113,0.5081,1.5565,5.3468,2.7097,1.1935,0.871,0.0242,0.0081
whiteja01,Jahidi,White,F-C,81,290,Georgetown,MO,B,334,17.7036,5.8503,2.1168,3.7036,0.1886,0.3563,1.0629,1.1886,2.6557,4.3204,2.2036,2.7036,1.4431,0.003,0
whitera01,Randy,White,F,80,240,Louisiana Tech,LA,B,226,20.6858,8.1681,2.0044,3.2743,0.6814,0.8186,0.5354,1.4381,3.2611,7.5177,3.0531,2.6726,1.9469,0.5575,0.115
whitero02,Rodney,White,F,81,238,UNC - Charlotte,CO / NC / NJ / NJ,B,218,15.3853,7.0642,0.5183,1.7064,1.0872,0.5413,0.2982,1.3073,1.4174,6.6743,2.8303,1.3165,0.9862,1.3303,0.4174
whitnch01,Chris,Whitney,G,72,168,Clemson,KY,B,579,17.361,6.456,0.1675,1.2401,2.7858,0.6062,0.0553,1.0691,1.6995,5.3713,2.1192,1.4456,1.2642,2.639,0.9534
wilcoch01,Chris,Wilcox,F,82,221,Maryland,NC,B,567,20.5467,8.6261,1.6102,3.4921,0.7672,0.5185,0.3898,1.1781,2.4497,6.5802,3.5115,2.4974,1.6032,0.03,0
wileymo01,Morlon,Wiley,G,76,185,Long Beach State,CA,B,204,13.7108,3.6176,0.3088,0.8775,2.6078,0.848,0.0392,1.049,1.5588,3.4363,1.3873,0.4706,0.3186,1.4559,0.5245
wilkida02,Damien,Wilkins,F,78,225,Georgia,FL / MD,B,502,19.4243,6.3406,0.8048,1.6673,1.3865,0.7809,0.2211,0.9363,1.6733,5.5817,2.3625,1.5837,1.249,1.1116,0.3665
wilkido01,Dominique,Wilkins,F-G,79,200,Georgia,NC,B,435,33.5195,22.9264,2.5034,4.0805,2.5747,1.0138,0.4414,2.3218,1.6644,18.3448,8.2207,6.4529,5.3034,3.5287,1.1816
wilkige01,Gerald,Wilkins,G-F,78,185,Tennessee-Chattanooga,GA,B,495,27.4242,10.9737,0.8667,1.6768,2.5293,0.9111,0.2343,1.497,2.0121,9.9939,4.3616,2.2404,1.7333,1.6101,0.5172
wilksmi01,Mike,Wilks,G,70,180,Rice,WI,B,233,9.6094,2.5365,0.2446,0.7339,1.1631,0.3519,0.0429,0.4979,0.9227,2.3176,0.9313,0.7124,0.5279,0.4549,0.1459
williaa01,Aaron,Williams,F-C,81,218,Xavier,IL,B,714,16.8081,5.7703,1.423,2.4846,0.6793,0.395,0.7535,0.93,2.451,4.4678,2.2017,1.8459,1.3655,0.0224,0.0014
willial02,Alvin,Williams,G,77,185,Villanova,PA,B,460,27.4174,9.0457,0.5478,1.9304,4.0804,1.1935,0.237,1.3543,1.95,8.587,3.6174,1.787,1.3587,1.4435,0.4522
willibu01,Buck,Williams,F-C,80,215,Maryland,NC,B,590,28.0729,8.8644,2.861,5.0051,0.939,0.6983,0.6186,1.3644,2.9458,6.2254,3.4068,2.9712,2.0458,0.0153,0.0051
willico02,Corliss,Williamson,F,79,245,Arkansas,AR,B,822,22.809,11.1277,1.4769,2.3954,1.1825,0.562,0.3175,1.601,2.7372,8.9477,4.3832,3.2968,2.354,0.0535,0.0073
willide01,Deron,Williams,G,75,210,Illinois,TX,B,506,35.7411,17.6087,0.4881,2.7628,9.164,1.0731,0.247,3.1601,2.6462,13.7905,6.2747,4.666,3.7905,3.6126,1.2688
willier01,Eric,Williams,F,80,220,Providence,NJ,B,658,23.9088,8.5745,1.0699,2.1809,1.4225,0.8328,0.1565,1.1991,2.4255,6.8237,2.8343,3.497,2.5729,1.0456,0.3328
willihe01,Herb,Williams,C-F,82,242,Ohio State,OH,B,414,16.7319,5.8164,0.8406,2.6063,0.7222,0.3406,0.8478,0.8744,1.9638,5.6594,2.5556,1.0507,0.7005,0.0386,0.0048
williho01,Hot Rod,Williams,F-C,83,215,Tulane,LA,B,566,29.3392,9.6184,2.2898,4.288,1.871,0.8198,1.4894,1.2721,2.5636,7.6873,3.6272,3.3251,2.3622,0.023,0.0018
willija01,Jayson,Williams,F-C,81,240,St. Johns (NY),NY,B,475,20.6421,7.3095,3.3411,4.2042,0.6042,0.4295,0.6337,1.0842,2.7032,6.5095,2.8632,2.6021,1.5768,0.0505,0.0063
willija02,Jason,Williams,G,73,190,Florida,WV,W,787,29.4587,10.5032,0.244,2.0559,5.859,1.1855,0.0762,2.0877,1.3977,9.7814,3.8945,1.4028,1.141,4.8081,1.5731
willije01,Jerome,Williams,F,81,206,Georgetown,MD,B,587,21.7291,6.5843,2.4668,3.9097,0.8075,1.0528,0.2181,1,2.0937,4.8365,2.4276,2.6797,1.7274,0.0443,0.0017
willijo02,John,Williams,F-C-G,80,235,Louisiana State,CA,B,175,21.1771,6.8229,1.0857,2.8114,2.28,0.8971,0.2343,1.24,2.1943,6.7029,2.8057,1.64,1.0343,0.72,0.1771
willike02,Kevin,Willis,F-C,84,220,Michigan State,MI,B,1023,26.6745,12.0205,2.8377,5.6022,1.0753,0.65,0.4966,1.7439,2.7761,10.3382,4.9286,2.9159,2.129,0.1584,0.0342
willike03,Kenny,Williams,F,81,205,Elizabeth City State(DNP),NC,B,260,11.2231,4.7962,1.2115,1.4538,0.6192,0.2923,0.6385,0.5231,1.4077,4.1154,2.1038,0.8654,0.5885,0.0538,0
willilo01,Lorenzo,Williams,F-C,81,200,Stetson,FL,B,253,21.8775,2.9921,2.7391,3.5968,0.9763,0.5296,1.3834,0.9328,2.8933,2.8498,1.336,0.8498,0.3202,0.0079,0
willilo02,Louis,Williams,G,74,175,none,GA,B,455,21.8967,11.3363,0.4044,1.6022,2.9802,0.8176,0.1714,1.3495,1.4088,9.0396,3.8022,3.6505,2.9121,2.433,0.8198
willima01,Maurice,Williams,G,73,185,Alabama,MS,B,589,30.3786,13.8268,0.5314,2.4482,4.8591,0.9508,0.1409,2.2835,2.5144,11.8149,5.2105,2.3633,2.0526,3.4992,1.3531
willima02,Marvin,Williams,F,81,230,North Carolina,WA,B,487,30.4333,11.5318,1.4066,3.8973,1.3429,0.7926,0.4374,1.191,2.2957,9.1335,4.1088,3.5626,2.8727,1.3429,0.4415
willima03,Marcus,Williams,G,75,205,Connecticut,VA,B,204,15.2353,5.5392,0.2794,1.5049,2.8137,0.4265,0.0441,1.451,0.9755,5.4363,2.098,0.9461,0.7255,1.9216,0.6176
willimi02,Michael,Williams,G,74,175,Baylor,TX,B,336,28.9167,12.6488,0.8304,2.119,6.6488,2.0298,0.2708,2.5685,2.9464,8.6964,4.0565,5.0208,4.3988,0.5923,0.1369
willimo01,Monty,Williams,F,80,225,Notre Dame,MD,B,456,16.7193,6.3246,1.0987,1.7434,1.193,0.5504,0.3004,1.2149,1.9671,5.2083,2.5066,1.9583,1.3026,0.0789,0.0088
willire01,Reggie,Williams,F-G,79,190,Georgetown,MD,B,567,27.3069,12.6861,1.2416,2.8536,2.5732,1.2487,0.6155,1.6208,2.9753,11.1393,4.9788,2.4444,1.9189,2.4727,0.8095
willire02,Reggie,Williams,F,78,210,Virginia Military Institute,VA,B,137,23.0292,10.0511,0.6569,2.4015,1.8029,0.5109,0.0876,0.8686,1.5109,8.1022,3.7518,1.7226,1.3212,3.2117,1.2263
