headX,headY,headZ
-0.980996,,0.66559
-1.105548,,0.296161
-0.980996,,-0.011697
-1.043272,,-0.196411
-1.167823,,-0.319554
-1.230099,,-0.319554
-1.105548,,-0.381126
-0.980996,,-0.381126
-0.91872,,-0.319554
-0.980996,,-0.442697
-0.91872,,-0.504269
-0.420514,,-0.812126
-0.545065,,-0.996841
-0.980996,,-1.119983
-1.167823,,-1.058412
-1.105548,,-0.935269
-1.043272,,-0.56584
-1.043272,,0.111446
-0.91872,,0.111446
-0.856444,,-0.257983
-0.545065,,-0.750555
NaN,,-0.996841
,,-0.812126
,,-0.688983
,,-0.504269
,,-0.812126
,,-1.181555
,,-1.550984
,,-1.735698
,,-1.79727
,,-1.612556
,,-1.550984
,,-1.366269
,,-1.058412
,,-0.935269
,,-1.304698
,,-1.735698
,,-1.981984
,,-1.858842
,,-1.735698
,,-1.79727
,,-1.858842
,,-1.612556
,,-1.550984
,,-1.550984
,,-1.489413
,,-1.550984
,,-1.674127
,,-2.043556
,,-2.412985
,,-2.782414
,,-2.659271
,,-2.659271
,,-2.659271
,,-2.474556
,,-2.166699
,,-1.981984
,,-1.858842
,,-1.981984
,,-1.735698
,,-1.550984
,,-1.489413
,,-1.612556
,,-0.873698
,,-0.627412
,,-0.627412
,,-0.935269
,,-1.612556
,,-1.674127
,,-1.79727
,,-1.304698
,,-0.935269
,,-0.627412
,,-0.442697
,,-0.381126
,,-0.257983
,,-0.750555
,,-0.812126
,,-0.996841
,,-1.181555
,,-1.612556
,,-1.858842
,,-1.550984
,,-1.243127
,,-1.243127
,,-1.119983
,,-1.181555
,,-1.304698
,,-1.304698
,,-1.181555
,,-0.996841
,,-1.181555
,,-1.243127
,,-1.058412
,,-1.119983
,,-1.058412
,,-0.996841
,,-0.996841
,,-0.935269
,,-0.688983
,,-0.996841
,,-1.058412
,,-1.181555
,,-1.304698
,,-1.366269
,,-1.119983
,,-1.058412
,,-1.058412
,,-0.935269
,,-1.058412
,,-0.873698
,,-1.058412
,,-1.058412
,,-1.304698
,,-1.366269
,,-1.243127
,,-1.550984
,,-1.427841
,,-1.366269
,,-1.304698
,,-1.366269
,,-1.489413
,,-1.366269
,,-1.366269
,,-1.181555
,,-1.058412
,,-1.119983
,,-1.304698
,,-1.612556
,,-1.612556
,,-1.920413
,,-1.674127
,,-1.79727
,,-1.427841
,,-1.550984
,,-1.427841
,,-1.489413
,,-1.735698
,,-1.612556
,,-1.920413
,,-1.858842
,,-1.79727
,,-1.735698
,,-1.550984
,,-1.674127
,,-1.674127
,,-1.612556
,,-1.981984
,,-2.166699
,,-2.166699
,,-2.166699
,,-2.043556
,,-2.166699
,,-1.858842
,,-1.79727
,,-1.674127
,,-1.735698
,,-2.166699
,,-2.289842
,,-2.228271
,,-2.474556
,,-2.659271
,,-2.597699
,,-2.720843
,,-2.597699
,,-2.289842
,,-2.351413
,,-2.412985
,,-2.412985
,,-2.474556
,,-2.597699
,,-2.351413
,,-2.536128
,,-2.597699
,,-2.659271
,,-2.967129
,,-3.0287
,,-2.782414
,,-2.659271
,,-2.597699
,,-2.474556
,,-2.659271
,,-2.659271
,,-2.659271
,,-2.536128
,,-2.474556
,,-2.597699
,,-2.720843
,,-2.659271
,,-2.536128
,,-2.412985
,,-2.412985
,,-2.597699
,,-2.659271
,,-2.843986
,,-2.720843
,,-2.659271
,,NaN
